AB054646	Thermus oshimai strain SPS-17 16S ribosomal RNA, partial sequence	10.1128/AEM.67.4.1601-1616.2001	11282611	Appl. Environ. Microbiol. 67:1601-1606 (2001)	Ishiguro M.; Kaneko S.; Kuno A.; Koyama Y.; Yoshida S.; Park G.-G.; Sakakibara Y.; Kusakabe I.; Kobayashi H.; ;	Kobayashi H.; Kaneko S.; Koyama Y.; ;	19-JAN-2001 Hideyuki Kobayashi, National Food Research Institute, Molecular Func		
HQ053901	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ054130	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ054549	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ054606	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ054884	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ055081	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ055563	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ056370	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ056836	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ056884	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ057198	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ057480	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ057634	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ057726	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ057985	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ058021	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ058405	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ058895	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ058949	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ058981	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 20 ft
HQ059753	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ059779	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ060115	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ060139	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ060254	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ060368	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ060395	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ060469	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ060548	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ060560	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ060594	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ060593	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ060697	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ060909	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ061229	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ061399	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ061748	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ061968	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ062152	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ062184	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ062198	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ062278	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ062402	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ062434	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ062787	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ062965	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ062997	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ063061	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ063088	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ063248	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
HQ063490	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 25 ft
